CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
24890,BRENDA,VAN,10-01-1976,S,F,brenda7@adventure-works.com,70000,0,Bachelors,Professional,Y
24891,BIANCA,CHEN,15-07-1976,S,F,bianca2@adventure-works.com,70000,0,Bachelors,Professional,Y
24892,ARTHUR,ALVAREZ,24-04-1975,S,M,arthur28@adventure-works.com,70000,0,Bachelors,Professional,N
24893,ALVIN,CHANDE,26-03-1974,S,M,alvin36@adventure-works.com,60000,0,Bachelors,Professional,N
24894,JAIME,JAI,25-04-1974,S,M,jaime33@adventure-works.com,70000,0,Bachelors,Professional,N
24895,DALTON,HENDERSON,10-11-1974,M,M,dalton50@adventure-works.com,70000,0,Bachelors,Professional,N
24896,KENDRA,RAMOS,07-04-1975,S,F,kendra17@adventure-works.com,80000,0,Bachelors,Professional,Y
24897,GLENN,HU,16-07-1974,M,M,glenn21@adventure-works.com,80000,0,Bachelors,Professional,Y
24898,MALLORY,GOMEZ,13-06-1974,S,F,mallory9@adventure-works.com,80000,0,Bachelors,Professional,Y
24899,VINCENT,ZHU,18-01-1973,S,M,vincent13@adventure-works.com,80000,0,Bachelors,Professional,N
24900,EBONY,PEREZ,01-02-1974,S,F,ebony21@adventure-works.com,90000,0,Bachelors,Professional,Y
24901,CLARENCE,SHE,25-04-1974,S,M,clarence16@adventure-works.com,110000,0,Partial College,Management,N
24902,JILL,MURPHY,06-08-1973,S,F,jill31@adventure-works.com,90000,0,Bachelors,Professional,Y
24903,TRACY,BLACK,09-04-1973,S,F,tracy19@adventure-works.com,90000,0,Bachelors,Professional,N
24904,JACLYN,YUAN,13-10-1973,M,F,jaclyn30@adventure-works.com,90000,0,Bachelors,Professional,Y
24905,KELSEY,NARA,22-10-1973,M,F,kelsey15@adventure-works.com,90000,0,Bachelors,Professional,Y
24906,DONNA,RAJI,21-06-1972,S,F,donna19@adventure-works.com,80000,0,Bachelors,Professional,N
24907,MEGAN,PRICE,27-08-1973,M,F,megan50@adventure-works.com,100000,0,High School,Management,Y
24908,MARC,BLANCO,22-05-1972,S,M,marc19@adventure-works.com,90000,0,Bachelors,Professional,Y
24909,GRANT,YUAN,12-12-1972,M,M,grant8@adventure-works.com,100000,0,High School,Management,N
24910,TERRANCE,MADAN,13-08-1972,M,M,terrance5@adventure-works.com,100000,0,High School,Management,Y
24911,MARTIN,MADAN,18-02-1971,S,M,martin12@adventure-works.com,80000,0,Bachelors,Professional,N
24912,KRYSTAL,LI,27-11-1972,S,F,krystal3@adventure-works.com,110000,0,High School,Management,N
24913,KELSEY,LAL,14-08-1971,M,F,kelsey8@adventure-works.com,90000,0,Bachelors,Professional,N
24914,HEATHER,ZHOU,18-12-1971,M,F,heather8@adventure-works.com,90000,0,Bachelors,Professional,N
24915,STANLEY,PATEL,23-03-1971,S,M,stanley3@adventure-works.com,100000,0,High School,Management,Y
24916,KARA,PAL,16-11-1970,S,F,kara11@adventure-works.com,90000,0,Bachelors,Professional,N
24917,ARTHUR,GOMEZ,21-07-1970,S,M,arthur24@adventure-works.com,90000,0,Bachelors,Professional,N
24918,WARREN,CAI,20-02-1970,S,M,warren34@adventure-works.com,90000,0,Bachelors,Professional,N
24919,CARL,SHAN,25-08-1970,M,M,carl10@adventure-works.com,100000,0,Partial High School,Professional,Y
24920,AMY,CAI,26-10-1970,M,F,amy28@adventure-works.com,110000,0,High School,Management,Y
24921,CURTIS,HE,03-06-1970,S,M,curtis15@adventure-works.com,120000,0,Partial High School,Professional,N
24922,NAOMI,JIMENEZ,08-04-1970,M,F,naomi5@adventure-works.com,120000,0,Partial High School,Professional,Y
24923,EBONY,SARA,04-04-1970,M,F,ebony10@adventure-works.com,120000,0,Partial High School,Professional,N
24924,RICHARD,ANDERSON,18-07-1971,M,M,richard50@adventure-works.com,110000,0,High School,Management,N
24925,ERICK,PEREZ,27-11-1948,S,M,erick21@adventure-works.com,30000,4,High School,Professional,N
24926,ERIC,ROBERTS,06-11-1948,S,M,eric46@adventure-works.com,30000,4,High School,Professional,N
24927,KAITLYN,HARRIS,11-07-1948,S,F,kaitlyn36@adventure-works.com,30000,4,High School,Professional,N
24928,TIMOTHY,WRIGHT,09-04-1948,S,M,timothy43@adventure-works.com,30000,4,High School,Professional,N
24929,LUCAS,BAILEY,10-09-1948,S,M,lucas87@adventure-works.com,30000,4,High School,Professional,Y
24930,ABIGAIL,LEWIS,11-12-1947,M,F,abigail62@adventure-works.com,30000,4,High School,Professional,Y
24931,BRIANNA,MILLER,02-08-1937,S,F,brianna5@adventure-works.com,40000,4,High School,Professional,Y
24932,RICHARD,JONES,10-03-1937,M,M,richard43@adventure-works.com,40000,4,High School,Professional,Y
24933,REGINA,SANCHEZ,25-05-1937,S,F,regina19@adventure-works.com,50000,3,Graduate Degree,Management,N
24934,LINDSAY,TANG,22-04-1937,S,F,lindsay4@adventure-works.com,50000,3,Graduate Degree,Management,N
24935,JAMES,HAYES,09-05-1938,S,M,james38@adventure-works.com,60000,3,Graduate Degree,Management,Y
24936,CALEB,SCOTT,21-05-1938,M,M,caleb42@adventure-works.com,60000,3,Graduate Degree,Management,Y
24937,JORDAN,EVANS,21-09-1939,S,F,jordan29@adventure-works.com,60000,3,Graduate Degree,Management,Y
24938,JULIA,MARTINEZ,23-06-1939,M,F,julia39@adventure-works.com,60000,3,Graduate Degree,Management,Y
24939,ELIZABETH,BARNES,06-05-1939,S,F,elizabeth32@adventure-works.com,60000,3,Graduate Degree,Management,Y
24940,FERNANDO,MARTIN,26-06-1940,M,M,fernando13@adventure-works.com,60000,3,Bachelors,Management,Y
24941,WYATT,GARCIA,24-04-1940,M,M,wyatt17@adventure-works.com,60000,3,Bachelors,Management,Y
24942,STEVEN,JAMES,24-07-1940,M,M,steven9@adventure-works.com,60000,3,Bachelors,Management,N
24943,DARRELL,CHANDER,09-07-1940,M,M,darrell5@adventure-works.com,60000,3,Bachelors,Management,Y
24944,WHITNEY,GARCIA,11-09-1940,M,F,whitney14@adventure-works.com,60000,3,Bachelors,Management,Y
24945,LOGAN,HARRIS,10-12-1940,M,M,logan65@adventure-works.com,60000,3,Bachelors,Management,Y
24946,SARAH,HUGHES,11-12-1940,S,F,sarah36@adventure-works.com,60000,3,Graduate Degree,Management,Y
24947,AARON,PHILLIPS,05-02-1941,S,M,aaron38@adventure-works.com,40000,4,High School,Professional,N
24948,NATHAN,CARTER,01-03-1941,M,M,nathan38@adventure-works.com,50000,3,Bachelors,Management,Y
24949,DEVIN,HOWARD,10-11-1941,S,M,devin79@adventure-works.com,50000,3,Bachelors,Management,Y
24950,STEPHANIE,ALEXANDER,28-09-1941,S,F,stephanie46@adventure-works.com,50000,4,Bachelors,Management,Y
24951,JEREMY,WARD,25-09-1943,M,M,jeremy34@adventure-works.com,60000,4,Bachelors,Management,Y
24952,AMANDA,LONG,11-09-1943,S,F,amanda31@adventure-works.com,60000,4,Bachelors,Management,N
24953,AARON,GREEN,07-10-1944,M,M,aaron47@adventure-works.com,30000,5,Partial High School,Clerical,N
24954,JONATHAN,LONG,06-01-1947,M,M,jonathan9@adventure-works.com,40000,4,High School,Professional,Y
24955,DONALD,PEREZ,05-11-1945,S,M,donald23@adventure-works.com,30000,5,Partial High School,Skilled Manual,Y
24956,ARIANA,WARD,05-08-1945,M,F,ariana11@adventure-works.com,30000,5,Partial High School,Skilled Manual,Y
24957,ANNA,HOWARD,21-04-1945,M,F,anna16@adventure-works.com,30000,5,Partial High School,Skilled Manual,Y
24958,TAMARA,XU,04-06-1946,S,NA,tamara16@adventure-works.com,40000,5,High School,Professional,N
24959,KRISTY,BLANCO,17-10-1946,S,F,kristy14@adventure-works.com,70000,5,Bachelors,Management,Y
24960,BRIANNA,GRAY,08-02-1946,S,F,brianna42@adventure-works.com,70000,5,Bachelors,Management,N
24961,ALEXANDRA,BENNETT,02-07-1947,M,F,alexandra24@adventure-works.com,40000,2,High School,Professional,Y
24962,JONATHAN,JAI,26-10-1947,M,M,jonathan29@adventure-works.com,40000,2,High School,Professional,Y
24963,ERICA,ZHAO,18-04-1947,M,F,erica10@adventure-works.com,40000,2,High School,Professional,Y
24964,SAMANTHA,ANDERSON,20-07-1947,M,F,samantha11@adventure-works.com,40000,2,High School,Professional,N
24965,JUSTIN,HAYES,28-10-1947,M,M,justin20@adventure-works.com,40000,2,High School,Professional,N
24966,JADE,COOPER,09-01-1947,S,F,jade6@adventure-works.com,70000,2,Bachelors,Management,N
24967,JASMINE,REED,18-02-1948,S,F,jasmine24@adventure-works.com,40000,2,High School,Professional,Y
24968,DALTON,MOORE,18-02-1948,M,M,dalton7@adventure-works.com,60000,2,Partial College,Professional,Y
24969,VANESSA,GONZALES,26-09-1948,M,F,vanessa18@adventure-works.com,60000,2,Partial College,Professional,Y
24970,BLAKE,WRIGHT,18-04-1948,M,M,blake28@adventure-works.com,60000,2,Partial College,Professional,Y
24971,BRITTNEY,LIN,21-08-1948,M,F,brittney6@adventure-works.com,60000,2,Partial College,Professional,Y
24972,EDWARD,GARCIA,26-09-1948,S,M,edward39@adventure-works.com,60000,2,Bachelors,Management,N
24973,ARIANNA,RIVERA,13-02-1948,M,F,arianna39@adventure-works.com,60000,2,Bachelors,Management,Y
24974,EDUARDO,CARTER,01-06-1948,M,M,eduardo34@adventure-works.com,60000,2,Bachelors,Management,Y
24975,JULIA,JAMES,08-08-1949,S,F,julia61@adventure-works.com,60000,2,Partial College,Professional,Y
24976,STEPHANIE,COOPER,17-07-1949,M,F,stephanie14@adventure-works.com,60000,2,Partial College,Professional,Y
24977,SOPHIA,GREEN,12-07-1949,M,F,sophia14@adventure-works.com,60000,2,Partial College,Professional,Y
24978,KAYLEE,STEWART,15-09-1949,M,F,kaylee23@adventure-works.com,60000,2,Partial College,Professional,Y
24979,JADA,ADAMS,06-06-1949,M,F,jada25@adventure-works.com,60000,2,Partial College,Professional,Y
24980,SAVANNAH,PHILLIPS,01-07-1949,M,F,savannah28@adventure-works.com,60000,2,Partial College,Professional,Y
24981,JOSE,DAVIS,06-05-1950,M,M,jose62@adventure-works.com,60000,2,Partial College,Professional,Y
24982,DEVIN,KING,17-10-1950,M,M,devin25@adventure-works.com,60000,2,Partial College,Professional,Y
24983,MORGAN,GRIFFIN,21-08-1950,S,F,morgan90@adventure-works.com,70000,4,Partial College,Professional,Y
24984,WILLIAM,MOORE,02-03-1950,M,M,william23@adventure-works.com,70000,4,Partial College,Professional,Y
24985,JENNA,PHILLIPS,04-06-1950,M,F,jenna5@adventure-works.com,80000,3,Bachelors,Management,Y
24986,ISABELLE,GRIFFIN,12-12-1951,M,F,isabelle19@adventure-works.com,60000,2,High School,Professional,Y
24987,KRISTOPHER,CHANDRA,18-04-1951,M,M,kristopher2@adventure-works.com,60000,2,Partial College,Professional,Y
24988,KAYLA,DIAZ,10-04-1951,M,F,kayla46@adventure-works.com,70000,4,Partial College,Professional,Y
24989,ARIANNA,PETERSON,06-08-1952,M,F,arianna26@adventure-works.com,70000,2,High School,Professional,Y
24990,TIMOTHY,COLLINS,19-11-1952,M,M,timothy27@adventure-works.com,70000,2,High School,Professional,Y
24991,LUKE,BRYANT,07-05-1952,S,M,luke7@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
24992,FAITH,BRYANT,12-03-1952,M,F,faith17@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
24993,MARVIN,ORTEGA,22-03-1952,M,M,marvin22@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
24994,LAUREN,SANDERS,23-06-1953,M,F,lauren46@adventure-works.com,60000,3,High School,Professional,Y
24995,MELISSA,PETERSON,19-11-1953,S,F,melissa27@adventure-works.com,60000,3,High School,Professional,Y
24996,DYLAN,MILLER,07-03-1953,M,M,dylan33@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y
24997,MELVIN,KUMAR,01-10-1953,S,M,melvin8@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y
24998,OLIVIA,MARTINEZ,14-04-1968,S,F,olivia16@adventure-works.com,130000,1,Graduate Degree,Management,Y
24999,SHAUN,JAI,25-04-1968,S,M,shaun12@adventure-works.com,150000,1,Graduate Degree,Management,N
25000,ALLISON,TURNER,18-10-1979,S,F,allison27@adventure-works.com,40000,0,High School,Skilled Manual,N
25001,CLAYTON,XU,26-02-1944,M,M,clayton25@adventure-works.com,20000,4,High School,Skilled Manual,Y
25002,LOGAN,EDWARDS,12-10-1978,M,M,logan28@adventure-works.com,40000,0,High School,Skilled Manual,Y
25004,SAMUEL,THOMAS,14-02-1978,S,NA,samuel67@adventure-works.com,30000,0,Partial College,Skilled Manual,N
25005,BRIANNA,WILLIAMS,16-08-1978,S,F,brianna2@adventure-works.com,30000,0,Partial College,Skilled Manual,N
25006,BAILEY,MURPHY,19-02-1978,S,F,bailey12@adventure-works.com,30000,0,Partial College,Skilled Manual,Y
25007,ALYSSA,SANDERS,02-09-1978,S,F,alyssa46@adventure-works.com,30000,0,Partial College,Skilled Manual,N
25008,HALEY,PERRY,20-05-1978,S,F,haley26@adventure-works.com,60000,0,Partial College,Skilled Manual,N
25009,NATASHA,ALONSO,06-03-1945,M,F,natasha7@adventure-works.com,10000,2,Partial High School,Clerical,N
25010,MISTY,KUMAR,02-05-1946,S,F,misty9@adventure-works.com,30000,2,Partial College,Clerical,N
25011,TAYLOR,WHITE,07-08-1947,M,F,taylor60@adventure-works.com,30000,2,Partial College,Clerical,N
25012,CRAIG,MARTIN,19-09-1948,M,M,craig2@adventure-works.com,10000,2,Partial High School,Clerical,Y
25013,MITCHELL,STONE,19-07-1948,S,M,mitchell0@adventure-works.com,10000,2,Partial High School,Clerical,Y
25014,JUAN,REED,16-08-1978,S,M,juan30@adventure-works.com,60000,0,Partial College,Skilled Manual,N
25015,JACQUELINE,ROGERS,07-08-1978,M,F,jacqueline44@adventure-works.com,70000,0,Partial College,Skilled Manual,N
25016,ELIJAH,WASHINGTON,28-04-1977,S,M,elijah17@adventure-works.com,40000,0,Bachelors,Professional,N
25017,CRISTINA,XU,24-05-1948,M,F,cristina5@adventure-works.com,10000,2,Partial High School,Clerical,Y
25018,LUCAS,ROBINSON,04-02-1977,S,M,lucas32@adventure-works.com,70000,0,Partial College,Skilled Manual,Y
25019,MISTY,SHEN,19-10-1950,M,F,misty3@adventure-works.com,10000,2,Partial High School,Clerical,Y
25020,WALTER,ROMERO,07-01-1950,S,M,walter22@adventure-works.com,20000,2,Partial High School,Clerical,Y
25021,EDWIN,SHARMA,04-02-1950,M,M,edwin32@adventure-works.com,20000,2,Partial High School,Clerical,Y
25022,PATRICIA,PEREZ,13-09-1951,M,F,patricia22@adventure-works.com,20000,2,Partial High School,Clerical,Y
25023,CAROLYN,SANZ,10-03-1980,S,F,carolyn41@adventure-works.com,40000,0,Bachelors,Professional,Y
25024,BRAD,PRITCHETT,02-06-1980,S,M,brad24@adventure-works.com,40000,0,Bachelors,Professional,N
25025,SPENCER,BRYANT,19-12-1979,S,M,spencer20@adventure-works.com,70000,0,Partial College,Skilled Manual,N
25026,MITCHELL,ANDERSEN,06-05-1952,M,M,mitchell12@adventure-works.com,20000,2,Partial High School,Clerical,Y
25027,MEREDITH,MEHTA,15-01-1953,M,F,meredith13@adventure-works.com,40000,2,Partial College,Skilled Manual,N
25028,BRENDA,GONZALEZ,26-03-1953,M,F,brenda22@adventure-works.com,40000,2,Partial College,Skilled Manual,Y
25029,ALBERTO,HERNANDEZ,14-04-1953,S,M,alberto5@adventure-works.com,40000,2,Partial College,Skilled Manual,Y
25030,JESSIE,ROMERO,26-06-1953,S,F,jessie15@adventure-works.com,40000,2,Partial College,Skilled Manual,Y
25031,KRISTINA,MALHOTRA,27-11-1954,S,F,kristina5@adventure-works.com,40000,3,Partial High School,Clerical,N
25032,MEREDITH,RANA,17-01-1954,S,F,meredith10@adventure-works.com,40000,3,Partial High School,Clerical,N
25033,OMAR,ZHU,12-11-1954,S,M,omar13@adventure-works.com,40000,3,Partial High School,Clerical,N
25034,ANNE,MARTIN,25-10-1955,S,F,anne1@adventure-works.com,80000,2,Partial College,Skilled Manual,Y
25035,MANDY,LIN,02-05-1955,S,F,mandy9@adventure-works.com,80000,2,Partial College,Skilled Manual,N
25036,JENNY,YE,16-04-1955,S,F,jenny12@adventure-works.com,80000,2,Partial College,Skilled Manual,N
25037,TERRENCE,RAI,09-10-1955,M,M,terrence18@adventure-works.com,80000,2,Partial College,Skilled Manual,N
25038,ISABELLA,HALL,19-01-1975,S,F,isabella54@adventure-works.com,40000,0,Partial College,Skilled Manual,N
25039,ALEXIS,CLARK,12-02-1975,S,F,alexis16@adventure-works.com,40000,0,High School,Skilled Manual,Y
25040,JULIAN,PERRY,21-02-1975,S,M,julian9@adventure-works.com,40000,0,High School,Skilled Manual,N
25041,HUNTER,PHILLIPS,25-07-1975,S,M,hunter35@adventure-works.com,40000,0,High School,Skilled Manual,Y
25042,ARIF,RIZALDY,28-08-1975,S,F,arif0@adventure-works.com,40000,0,High School,Skilled Manual,N
25043,DAMIEN,RAI,20-02-1975,S,M,damien34@adventure-works.com,40000,0,High School,Skilled Manual,Y
25044,EMMA,BAILEY,10-08-1975,S,F,emma33@adventure-works.com,60000,0,Partial College,Skilled Manual,N
25045,PAIGE,RUSSELL,03-03-1974,M,F,paige19@adventure-works.com,50000,0,High School,Skilled Manual,Y
25046,CALEB,LONG,10-09-1973,M,M,caleb6@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
25047,TREVOR,LONG,10-11-1973,M,M,trevor9@adventure-works.com,60000,0,Partial College,Professional,Y
25048,YOLANDA,SHARMA,10-02-1973,S,F,yolanda8@adventure-works.com,70000,0,Partial College,Professional,N
25049,CANDICE,YE,20-06-1973,M,F,candice15@adventure-works.com,70000,0,Partial College,Professional,Y
25050,DARRYL,CHEN,06-05-1973,S,M,darryl2@adventure-works.com,70000,0,Partial College,Professional,Y
25051,SUZANNE,CAI,27-03-1956,S,F,suzanne22@adventure-works.com,80000,2,High School,Skilled Manual,Y
25052,SANDRA,LIN,24-01-1956,S,F,sandra14@adventure-works.com,80000,2,High School,Skilled Manual,N
25053,COLIN,ANDERSEN,23-08-1957,M,M,colin36@adventure-works.com,70000,2,High School,Skilled Manual,Y
25054,SHEILA,ALONSO,02-03-1958,S,F,sheila8@adventure-works.com,100000,1,Bachelors,Management,N
25055,ERIK,NAVARRO,06-02-1958,M,M,erik10@adventure-works.com,100000,1,Bachelors,Management,N
25056,WAYNE,BLACK,19-02-1958,M,M,wayne22@adventure-works.com,100000,1,Bachelors,Management,Y
25057,JEROME,GOMEZ,13-11-1959,S,M,jerome1@adventure-works.com,100000,1,Bachelors,Management,N
25058,COREY,RAJI,06-01-1959,M,M,corey18@adventure-works.com,100000,1,Bachelors,Management,Y
25059,SEAN,WARD,25-04-1973,S,M,sean20@adventure-works.com,70000,0,Partial College,Professional,Y
25060,NOAH,MARTINEZ,17-01-1973,S,M,noah64@adventure-works.com,80000,0,Bachelors,Management,N
25061,JULIA,HUGHES,23-07-1974,S,F,julia77@adventure-works.com,50000,0,High School,Professional,N
25062,KAITLYN,YOUNG,20-12-1974,S,F,kaitlyn23@adventure-works.com,50000,0,High School,Professional,Y
25063,DYLAN,WILLIAMS,19-04-1974,M,M,dylan37@adventure-works.com,50000,0,Partial High School,Skilled Manual,N
25064,JAMES,HARRIS,18-02-1966,S,M,james86@adventure-works.com,150000,0,Bachelors,Management,N
25065,THOMAS,HENDERSON,22-11-1957,M,M,thomas6@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
25066,CHARLES,ROBINSON,20-05-1957,S,M,charles22@adventure-works.com,70000,2,Partial High School,Skilled Manual,N
25067,MELANIE,BUTLER,12-11-1964,S,F,melanie1@adventure-works.com,40000,0,Bachelors,Professional,N
25068,ROBERT,SHAN,21-06-1964,S,M,robert42@adventure-works.com,60000,4,Bachelors,Skilled Manual,N
25069,LORI,ORTEGA,02-11-1964,M,F,lori22@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y
25070,MELODY,ALVAREZ,26-03-1964,M,F,melody5@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y
25071,NATALIE,BROOKS,18-02-1964,M,F,natalie22@adventure-works.com,60000,5,Bachelors,Skilled Manual,Y
25072,ALYSSA,MURPHY,27-09-1964,S,F,alyssa32@adventure-works.com,60000,4,Bachelors,Skilled Manual,N
25073,SHELBY,STEWART,24-02-1964,M,F,shelby23@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y
25074,SAMANTHA,JACKSON,23-11-1963,M,F,samantha13@adventure-works.com,70000,4,Bachelors,Professional,Y
25075,SAMANTHA,THOMPSON,27-05-1963,M,F,samantha17@adventure-works.com,70000,4,Bachelors,Professional,Y
25076,NICOLE,JENKINS,15-08-1963,M,F,nicole55@adventure-works.com,60000,3,Graduate Degree,Professional,N
25077,WYATT,CLARK,09-08-1963,M,M,wyatt20@adventure-works.com,60000,3,Graduate Degree,Professional,N
25078,JAMES,JENKINS,28-03-1962,M,M,james22@adventure-works.com,40000,3,High School,Skilled Manual,Y
25079,RILEY,PERRY,20-06-1962,S,F,riley5@adventure-works.com,70000,1,Bachelors,Professional,Y
25080,MARISSA,LONG,15-01-1962,S,F,marissa7@adventure-works.com,70000,1,Bachelors,Professional,Y
25081,MELANIE,MORRIS,08-09-1961,S,F,melanie43@adventure-works.com,30000,0,Bachelors,Professional,N
25082,WILLIAM,MARTINEZ,02-02-1961,M,M,william12@adventure-works.com,40000,4,High School,Skilled Manual,Y
25083,OMAR,GAO,17-06-1961,M,M,omar14@adventure-works.com,40000,4,High School,Skilled Manual,Y
25084,DALTON,JAMES,10-10-1961,M,M,dalton69@adventure-works.com,60000,1,Partial College,Skilled Manual,N
25085,LUCAS,ROGERS,25-08-1961,M,M,lucas90@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
25086,JASMINE,COX,26-08-1961,M,F,jasmine30@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
25087,WYATT,YOUNG,15-05-1961,M,M,wyatt27@adventure-works.com,60000,1,Partial College,Skilled Manual,N
25088,VICTORIA,REED,10-02-1961,M,F,victoria28@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
25089,CHRISTY,XIE,08-09-1960,S,F,christy22@adventure-works.com,40000,0,Bachelors,Professional,N
25090,IVAN,SARA,02-07-1960,M,M,ivan6@adventure-works.com,40000,0,Bachelors,Professional,N
25091,JESSIE,ZENG,11-01-1960,S,M,jessie28@adventure-works.com,40000,0,Bachelors,Professional,N
25092,EMILY,JACKSON,16-10-1960,M,F,emily12@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
25093,MADISON,GRIFFIN,27-06-1967,S,F,madison33@adventure-works.com,50000,0,Partial College,Skilled Manual,N
25094,CHARLES,THOMAS,15-03-1967,S,M,charles14@adventure-works.com,50000,0,Partial College,Skilled Manual,N
